date,serial_number,model,capacity_bytes,failure,read-error-rate-normal,read-error-rate-raw,throughput-performance-normal,throughput-performance-raw,spin-up-time-normal,spin-up-time-raw,start/stop-count-normal,start/stop-count-raw,reallocated-sectors-count-normal,reallocated-sectors-count-raw,seek-error-rate-normal,seek-error-rate-raw,seek-time-performance-normal,seek-time-performance-raw,power-on-hours-normal,power-on-hours-raw,spin-retry-count-normal,spin-retry-count-raw,recalibration-retries-normal,recalibration-retries-raw,power-cycle-count-normal,power-cycle-count-raw,soft-read-error-rate-normal,soft-read-error-rate-raw,current-helium-level-normal,current-helium-level-raw,available-reserved-space-normal,available-reserved-space-raw,ssd-wear-leveling-count-normal,ssd-wear-leveling-count-raw,unexpected-power-loss-count-normal,unexpected-power-loss-count-raw,power-loss-protection-failure-normal,power-loss-protection-failure-raw,wear-range-delta-normal,wear-range-delta-raw,used-reserved-block-count-total-normal,used-reserved-block-count-total-raw,unused-reserved-block-count-total-normal,unused-reserved-block-count-total-raw,program-fail-count-total-normal,program-fail-count-total-raw,erase-fail-count-normal,erase-fail-count-raw,sata-downshift-error-count-normal,sata-downshift-error-count-raw,end-to-end-error-normal,end-to-end-error-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,command-timeout-normal,command-timeout-raw,high-fly-writes-normal,high-fly-writes-raw,temperature-difference-normal,temperature-difference-raw,g-sense-error-rate-normal,g-sense-error-rate-raw,power-off-retract-count-normal,power-off-retract-count-raw,load-cycle-count-normal,load-cycle-count-raw,temperature-normal,temperature-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,reallocation-event-count-normal,reallocation-event-count-raw,current-pending-sector-count-normal,current-pending-sector-count-raw,(offline)-uncorrectable-sector-count-normal,(offline)-uncorrectable-sector-count-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,multi-zone-error-rate-normal,multi-zone-error-rate-raw,data-address-mark-errors-normal,data-address-mark-errors-raw,flying-height-normal,flying-height-raw,vibration-during-write-normal,vibration-during-write-raw,disk-shift-normal,disk-shift-raw,loaded-hours-normal,loaded-hours-raw,load/unload-retry-count-normal,load/unload-retry-count-raw,load-friction-normal,load-friction-raw,load/unload-cycle-count-normal,load/unload-cycle-count-raw,load-'in'-time-normal,load-'in'-time-raw,life-left-(ssds)-normal,life-left-(ssds)-raw,endurance-remaining-normal,endurance-remaining-raw,media-wearout-indicator-(ssds)-normal,media-wearout-indicator-(ssds)-raw,average-erase-count-and-maximum-erase-count-normal,average-erase-count-and-maximum-erase-count-raw,good-block-count-and-system(free)-block-count-normal,good-block-count-and-system(free)-block-count-raw,head-flying-hours-normal,head-flying-hours-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw,read-error-retry-rate-normal,read-error-retry-rate-raw,minimum-spares-remaining-normal,minimum-spares-remaining-raw,newly-added-bad-flash-block-normal,newly-added-bad-flash-block-raw,free-fall-protection-normal,free-fall-protection-raw
2021-04-30,ZLW0GQ82,ST12000NM001G,1.20E+13,0,79,79578808,,,93,0,100,6,100,0,81,136373243,,,99,1012,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,1,100,104,31,31,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,991,100,23452195240,100,18867406101,,,,,,,,
2021-04-30,ZLW0GQ81,ST12000NM001G,1.20E+13,0,76,42702728,,,98,0,100,2,100,0,82,169232717,,,92,7643,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,611,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7520,100,56154457440,100,1.05E+11,,,,,,,,
2021-04-30,ZLW0GQ80,ST12000NM001G,1.20E+13,0,84,231555200,,,95,0,100,4,100,0,87,482831496,,,96,4359,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,76,24,,,100,1,100,368,24,24,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4270,100,23499766432,100,72928752209,,,,,,,,
2021-04-30,ZLW0GQ87,ST12000NM001G,1.20E+13,0,83,209645936,,,90,0,100,15,100,0,82,155809968,,,91,8421,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,3,100,859,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,8138,100,56536011728,100,1.12E+11,,,,,,,,
2021-04-30,ZLW0GQ86,ST12000NM001G,1.20E+13,0,79,76039392,,,96,0,100,4,100,0,87,487209322,,,95,4603,100,0,,,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,1,100,442,26,26,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4488,100,23503865296,100,73500511962,,,,,,,,
2021-04-30,ZLW0GQ85,ST12000NM001G,1.20E+13,0,64,2666872,,,97,0,100,3,100,0,81,131297557,,,92,7628,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,75,25,,,100,0,100,579,25,25,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,7509,100,57083110064,100,97460816890,,,,,,,,
2021-04-30,Z8A0A057F97G,TOSHIBA MG07ACA14TA,1.40E+13,0,100,0,100,0,100,7928,100,2,100,0,100,0,100,0,68,12914,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,76,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,150994947,68,12867,100,0,100,0,,,100,592,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZJV048W1,ST12000NM0007,1.20E+13,1,55,243733688,,,91,0,100,7,94,24272,88,637451350,,,71,26090,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,432,100,4295098370,,,74,26,,,100,412,100,1416,26,26,84,243733688,,,99,896,99,896,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25866,100,56804651096,100,2.69E+11,,,,,,,,
2021-04-01,S2ZYJ9AFA09516,ST500LM012 HN,5.00E+11,1,100,226,252,0,93,2177,100,36,252,0,252,0,252,0,100,48719,252,0,100,394,100,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,76,100,4,,,64,32,100,0,252,0,252,0,252,0,200,0,100,896892,,,,,,,,,,,100,394,,,83,172248,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,176FT02UT,TOSHIBA MQ01ABF050M,5.00E+11,1,100,0,100,0,100,1512,100,10,100,0,100,0,100,0,17,33215,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32,100,0,100,2147,100,30,,,100,0,100,32,100,0,200,0,,,,,,,,,100,0,17,33213,100,0,100,0,,,100,285,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZJV3BFPT,ST12000NM0007,1.20E+13,1,70,89640480,,,89,0,100,11,99,4368,90,979082541,,,85,13437,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12,100,0,,,65,35,,,100,167,100,898,35,35,80,89640480,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13292,100,68917875376,100,1.85E+11,,,,,,,,
2021-04-01,ZHZ3SZDH,ST12000NM0008,1.20E+13,1,76,172026692,,,90,0,100,9,100,8,83,212415941,,,88,10898,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,78,22,100,51543277624,,,68,32,,,100,4,96,9366,32,32,1,172026692,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,9286,100,58593924896,100,1.02E+11,,,,,,,,
2021-04-01,57GGPD9VT,TOSHIBA MQ01ABF050,5.00E+11,1,100,0,100,0,100,1963,100,24,100,0,100,0,100,0,30,28218,100,0,,,100,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12,100,2,100,777,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,0,31,27939,100,0,100,0,,,100,259,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-01,ZHZ3KMX4,ST14000NM0138,1.40E+13,1,72,17307888,,,90,0,100,17,100,0,85,320427497,,,98,2509,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,74,26,,,100,20,100,1229,26,26,4,17307888,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1741,100,34246734355,100,29736752075,,,,,,,,
2021-04-01,ZA12RBBM,ST8000DM002,8.00E+12,1,60,51336344,,,86,0,100,8,91,36992,82,142799545,,,54,40915,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,189,100,0,100,0,70,30,94,13493,100,6,94,13915,30,30,16,51336344,,,100,256,100,256,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,40850,100,79347831656,100,3.39E+11,,,,,,,,
2021-04-02,S300YCYJ,ST4000DM000,4.00E+12,1,115,188634138,,,92,0,100,15,100,0,90,968099408,,,43,50559,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,77,23,100,0,100,0,80,40846,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50204,100,68022769968,100,2.82E+11,,,,,,,,
2021-04-02,X880A094F97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,8044,100,10,100,0,100,0,100,0,70,12338,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,5,100,82,100,38,,,100,0,100,1,100,0,200,0,,,,,,,,,100,270139394,70,12191,100,0,100,0,,,100,579,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-02,ZL22ZX3X,ST16000NM001G,1.60E+13,1,83,218287144,,,99,0,100,1,100,0,75,35175466,,,99,1649,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,72,28,,,100,0,98,5774,28,28,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,232,100,5330537288,100,4166265034,,,,,,,,
2021-04-03,ZA180YTV,ST8000NM0055,8.00E+12,1,51,107236280,,,90,0,100,11,96,17784,95,3432956269,,,63,32659,100,0,,,100,11,,,,,,,,,,,,,,,,,,,,,,,,,100,0,77,23,100,0,100,0,60,40,94,12993,100,20,81,39175,40,40,80,107236280,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,32619,100,70922309920,100,2.74E+11,,,,,,,,
2021-04-03,ZA10CBP7,ST8000DM002,8.00E+12,1,79,86965072,,,84,0,100,10,100,16,96,4223448839,,,52,42584,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,77,23,100,0,100,110,100,411,23,23,15,86965072,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,42570,100,77363753240,100,2.69E+11,,,,,,,,
2021-04-03,Z7OVTDBTT,TOSHIBA MQ01ABF050M,5.00E+11,1,100,0,100,0,100,1501,100,17,100,0,100,0,100,0,58,17016,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,100,2,100,466,100,30,,,100,0,100,0,100,0,200,6,,,,,,,,,100,0,59,16778,100,0,100,0,,,100,259,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-03,57HBWEEGT,TOSHIBA MQ01ABF050,5.00E+11,1,100,0,100,0,100,1696,100,15,100,0,100,0,100,0,28,28953,100,0,,,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,100,6,99,14743,100,35,,,100,0,100,296,100,0,200,0,,,,,,,,,100,0,29,28783,100,0,100,0,,,100,264,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-04,ZCH0APGY,ST12000NM0007,1.20E+13,1,77,146868744,,,96,0,100,3,48,8768,87,535857798,,,71,25461,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,704,100,0,,,73,27,,,100,417,100,1323,27,27,82,146868744,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25265,100,59626996016,100,2.57E+11,,,,,,,,
2021-04-04,ZCH0BAMJ,ST12000NM0007,1.20E+13,1,81,129849072,,,89,0,100,11,74,13312,89,792534742,,,68,28079,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,364,100,0,,,67,33,,,100,496,100,1573,33,33,81,129849072,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,27823,100,63544090992,100,2.40E+11,,,,,,,,
2021-04-04,ZA14XXZY,ST8000NM0055,8.00E+12,1,84,239899920,,,84,0,100,14,100,32,95,3187278730,,,62,33410,100,0,,,100,14,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,69,31,95,10234,100,2,83,35438,31,31,1,239899920,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33282,100,71469499832,100,2.73E+11,,,,,,,,
2021-04-04,ZJV03PR8,ST12000NM0007,1.20E+13,1,79,73305176,,,89,0,100,13,72,48232,87,559417366,,,71,25446,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,637,100,0,,,73,27,,,100,405,100,1237,27,27,79,73305176,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,25288,100,60077426376,100,2.48E+11,,,,,,,,
2021-04-05,ZJV46YE5,ST12000NM0007,1.20E+13,1,81,139093704,,,89,0,100,16,100,0,71,13125751,,,85,13535,100,0,,,100,16,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,68,32,,,100,180,100,942,32,32,81,139093704,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,13379,100,67735022816,100,1.96E+11,,,,,,,,
2021-04-05,57GGPD9ET,TOSHIBA MQ01ABF050,5.00E+11,1,100,0,100,0,100,1993,100,9,100,0,100,0,100,0,37,25388,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17,100,4,100,58,100,25,,,100,0,100,5072,100,0,200,0,,,,,,,,,100,0,37,25392,100,0,100,0,,,100,269,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-05,ZA12ASN7,ST8000NM0055,8.00E+12,1,83,188293656,,,86,0,100,7,100,40,84,272489567,,,62,33673,100,0,,,100,7,,,,,,,,,,,,,,,,,,,,,,,,,100,0,97,3,100,0,100,0,63,37,95,11568,100,2,75,50402,37,37,23,188293656,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,33650,100,73323851472,100,2.56E+11,,,,,,,,
2021-04-05,ZCH0A37X,ST12000NM0007,1.20E+13,1,83,186457488,,,93,0,100,6,61,23064,90,997077294,,,68,28109,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,458,100,0,,,72,28,,,100,476,100,1465,28,28,83,186457488,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,27869,100,62995043936,100,2.52E+11,,,,,,,,
2021-04-05,ZL23WSSA,ST16000NM001G,1.60E+13,1,83,204321368,,,96,0,100,3,100,0,76,38198522,,,100,616,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,94,6,100,8590786573,,,70,30,,,100,0,100,993,30,30,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,256,100,4963966496,100,3542997244,,,,,,,,
2021-04-05,ZLW18PBZ,ST14000NM001G,1.40E+13,1,68,107031112,,,99,0,100,1,100,0,88,577960036,,,96,4099,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,93,7,100,0,,,72,28,,,100,0,100,1560,28,28,,,,,100,32,100,32,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3439,100,45327684616,100,61713437354,,,,,,,,
2021-04-05,ZHZ4WQVV,ST12000NM0008,1.20E+13,1,79,81077592,,,92,0,100,7,100,0,87,470837963,,,88,11355,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,73,27,,,100,2,100,703,27,27,2,81077592,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,11248,100,57358295912,100,1.58E+11,,,,,,,,
2021-04-05,ZLW17S8A,ST14000NM001G,1.40E+13,1,67,4871296,,,98,0,100,2,100,0,87,4798935360,,,97,3435,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,64,36,,,100,0,99,2267,36,36,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2990,100,42035124192,100,65880160780,,,,,,,,
2021-04-06,88R0A07XF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7791,100,2,100,0,100,0,100,0,75,10320,100,0,,,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,125,100,0,100,68,100,28,,,100,0,100,0,100,0,200,0,,,,,,,,,100,185729026,75,10274,100,0,100,0,,,100,581,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-06,ZJV00L4T,ST12000NM0007,1.20E+13,1,79,73414888,,,89,0,100,27,85,59568,86,378851399,,,80,18055,100,0,,,100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,178,100,0,,,57,43,,,100,277,100,817,43,43,79,73414888,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,17943,100,95577238528,100,1.86E+11,,,,,,,,
2021-04-06,ZA1815BM,ST8000NM0055,8.00E+12,1,54,70674168,,,89,0,100,8,98,10328,88,614440658,,,64,31589,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,100,0,97,3,100,8590065666,100,0,65,35,95,11662,100,53,90,20877,35,35,78,70674168,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31557,100,66862366272,100,2.85E+11,,,,,,,,
2021-04-06,10B0A0P9F97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7696,100,3,100,0,100,0,100,0,76,9648,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,496,100,27,,,100,0,100,0,100,0,200,0,,,,,,,,,100,35127298,78,9042,100,0,100,0,,,100,591,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-06,10K0A0LXF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7908,100,4,100,0,100,0,100,0,76,9650,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,15,100,1,100,562,100,23,,,100,0,100,0,100,0,200,0,,,,,,,,,100,35782657,78,9059,100,0,100,0,,,100,580,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-06,ZCH07DVT,ST12000NM0007,1.20E+13,1,77,202950816,,,88,0,100,17,81,12736,83,195739643,,,79,18768,100,0,,,100,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,244,100,0,,,72,28,,,100,339,100,879,28,28,83,202950816,,,100,440,100,440,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,18664,100,39309122504,100,2.04E+11,,,,,,,,
2021-04-06,ZLW15TQQ,ST14000NM001G,1.40E+13,1,80,218776216,,,97,0,100,3,100,0,88,690451841,,,96,4102,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,67,33,,,100,0,100,1531,33,33,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3432,100,41902358536,100,78680522972,,,,,,,,
2021-04-07,X890A005F97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7955,100,12,100,0,100,0,100,0,69,12430,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,69,100,6,100,82,100,27,,,100,0,100,1,100,0,200,0,,,,,,,,,100,236191748,70,12300,100,0,100,0,,,100,573,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-07,Z302SZPC,ST4000DM000,4.00E+12,1,114,66386096,,,92,0,100,41,100,0,89,892654308,,,45,49045,100,0,,,100,42,,,,,,,,,,,,,,,,,,,,,,,55,45,100,0,85,15,100,0,100,0,74,26,100,0,100,24,93,15015,26,26,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48774,100,66053583400,100,2.60E+11,,,,,,,,
2021-04-07,Z302T748,ST4000DM000,4.00E+12,1,108,15508280,,,92,0,100,32,91,12296,75,34208356,,,45,48870,100,0,,,100,32,,,,,,,,,,,,,,,,,,,,,,,1,542,100,0,1,592,100,1,100,0,71,29,100,0,100,4,93,14464,29,29,,,,,88,1968,88,1968,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48668,100,67212470624,100,3.06E+11,,,,,,,,
2021-04-08,Z302SYT1,ST4000DM000,4.00E+12,1,119,230277072,,,92,0,100,10,100,0,89,851267619,,,44,49063,100,0,,,100,10,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,74,26,100,0,100,0,94,12991,26,26,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48807,100,63329651576,100,2.64E+11,,,,,,,,
2021-04-08,Z304HZ06,ST4000DM000,4.00E+12,1,117,142984560,,,91,0,100,9,100,24,88,698702763,,,47,47237,100,0,,,100,9,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,21,79,100,2,100,0,81,19,100,0,100,0,98,5994,19,19,,,,,100,56,100,56,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,47182,100,57045470600,100,3.36E+11,,,,,,,,
2021-04-08,57QEWPYHT,TOSHIBA MQ01ABF050,5.00E+11,1,100,0,100,0,100,1989,100,8,100,0,100,0,100,0,23,31141,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,82,100,0,100,2518,100,25,,,100,0,100,408,100,0,200,0,,,,,,,,,100,0,23,31140,100,0,100,0,,,100,168,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-08,Z305FBSE,ST4000DM000,4.00E+12,1,112,44708240,,,95,0,100,5,100,0,86,444648070,,,50,44399,100,0,,,100,5,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,69,31,100,0,100,0,98,4458,31,31,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,44349,100,55449682800,100,2.71E+11,,,,,,,,
2021-04-08,2AGMMVRY,HGST HUH721212ALN604,1.20E+13,1,100,0,100,0,100,0,100,2,100,0,100,0,100,0,98,16685,100,0,,,100,2,,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,652,100,652,253,18,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,S301KR2Q,ST4000DM000,4.00E+12,1,113,55895440,,,91,0,100,26,100,24,88,684187593,,,45,48222,100,0,,,100,26,,,,,,,,,,,,,,,,,,,,,,,96,4,100,0,1,296,100,0,100,0,79,21,100,0,100,0,95,11162,21,21,,,,,49,8448,49,8448,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48093,100,62006003184,100,3.32E+11,,,,,,,,
2021-04-08,ZA13Z8E2,ST8000DM002,8.00E+12,1,80,92431736,,,84,0,100,12,100,0,89,851200483,,,58,36952,100,0,,,100,12,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,97,6722,100,3,76,49126,30,30,1,92431736,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,36885,100,78113010208,100,3.04E+11,,,,,,,,
2021-04-08,87DFWOGLT,TOSHIBA MQ01ABF050,5.00E+11,1,100,0,100,0,100,2090,100,30,100,416,100,0,100,0,25,30003,100,0,,,100,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,12,100,8,100,8902,100,25,,,100,49,100,128,100,0,200,0,,,,,,,,,100,0,26,29781,100,0,100,0,,,100,253,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-08,Y840A00BF97G,TOSHIBA MG07ACA14TA,1.40E+13,1,100,0,100,0,100,7746,100,3,100,0,100,0,100,0,93,3021,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,1,100,3,100,21,,,100,0,100,0,100,0,200,0,,,,,,,,,100,33947649,93,3021,100,0,100,0,,,100,593,,,,,,,,,,,100,0,,,,,,,,,,,,
2021-04-08,PL1331LAHD1GBH,HGST HMS5C4040BLE640,4.00E+12,1,100,0,134,103,100,438,100,8,100,0,100,0,113,42,94,42218,100,0,,,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,436,100,436,193,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,S2ZYJ9FG405054,ST500LM012 HN,5.00E+11,1,100,230,252,0,94,1984,100,15,252,0,252,0,252,0,100,33852,252,0,100,507,100,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,36,252,0,,,64,32,100,0,252,0,252,0,252,0,200,0,100,86396,,,,,,,,,,,100,507,,,86,144378,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08,Z302SZLY,ST4000DM000,4.00E+12,1,120,2370784,,,92,0,100,28,97,3168,90,968486785,,,45,48619,100,0,,,100,27,,,,,,,,,,,,,,,,,,,,,,,97,3,100,0,1,175,100,3,100,0,72,28,100,0,100,0,94,12997,28,28,,,,,97,536,97,536,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48475,100,65870959120,100,2.83E+11,,,,,,,,
2021-04-09,ZHZ5GPWY,ST12000NM0008,1.20E+13,1,75,30459368,,,98,0,100,2,100,2408,86,399004949,,,94,5956,100,0,,,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,88,12,100,25770786831,,,78,22,,,100,1,100,548,22,22,2,30459368,,,1,90384,1,90384,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5826,100,23518375176,100,81740096222,,,,,,,,
2021-04-09,Z302SXPW,ST4000DM000,4.00E+12,1,118,176070744,,,92,0,100,23,99,1120,90,972570020,,,45,48607,100,0,,,100,23,,,,,,,,,,,,,,,,,,,,,,,98,2,100,0,2,98,100,0,100,0,74,26,100,0,100,0,94,12025,26,26,,,,,98,432,98,432,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,48382,100,64304929720,100,2.77E+11,,,,,,,,
2021-04-10,ZLW18S15,ST14000NM001G,1.40E+13,1,83,201437192,,,94,0,100,6,100,0,90,944546296,,,94,5288,100,0,,,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,,,69,31,,,100,1,100,1445,31,31,,,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4831,100,50146345568,100,1.03E+11,,,,,,,,
